date_id,predicted_rows,update_source_date_id,update_rows,forgetting_factor,update_before_prediction,update_is_strictly_past,fold,strategy,posterior_leverage_mean,posterior_leverage_max,risk_disagreement_mean,risk_abs_pred_mean,risk_weight_mean
1099,37752,,0,0.995,true,true,rw_01,conservative_rls,,,,,
1100,37752,1099,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1101,37752,1100,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1102,37752,1101,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1103,37752,1102,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1104,37752,1103,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1105,37752,1104,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1106,37752,1105,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1107,37752,1106,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1108,37752,1107,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1109,37752,1108,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1110,37752,1109,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1111,37752,1110,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1112,37752,1111,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1113,37752,1112,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1114,37752,1113,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1115,36784,1114,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1116,37752,1115,36784,0.995,true,true,rw_01,conservative_rls,,,,,
1117,37752,1116,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1118,37752,1117,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1119,37752,1118,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1120,37752,1119,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1121,37752,1120,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1122,37752,1121,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1123,36784,1122,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1124,37752,1123,36784,0.995,true,true,rw_01,conservative_rls,,,,,
1125,37752,1124,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1126,37752,1125,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1127,37752,1126,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1128,37752,1127,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1129,37752,1128,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1130,37752,1129,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1131,37752,1130,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1132,37752,1131,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1133,37752,1132,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1134,37752,1133,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1135,37752,1134,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1136,37752,1135,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1137,37752,1136,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1138,37752,1137,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1139,37752,1138,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1140,37752,1139,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1141,37752,1140,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1142,37752,1141,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1143,37752,1142,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1144,37752,1143,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1145,37752,1144,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1146,37752,1145,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1147,37752,1146,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1148,37752,1147,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1149,37752,1148,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1150,37752,1149,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1151,37752,1150,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1152,37752,1151,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1153,37752,1152,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1154,37752,1153,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1155,37752,1154,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1156,37752,1155,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1157,37752,1156,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1158,37752,1157,37752,0.995,true,true,rw_01,conservative_rls,,,,,
1159,37752,,0,0.995,true,true,rw_02,conservative_rls,,,,,
1160,37752,1159,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1161,37752,1160,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1162,37752,1161,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1163,37752,1162,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1164,37752,1163,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1165,37752,1164,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1166,37752,1165,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1167,37752,1166,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1168,37752,1167,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1169,37752,1168,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1170,37752,1169,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1171,37752,1170,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1172,37752,1171,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1173,36784,1172,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1174,37752,1173,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1175,37752,1174,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1176,36784,1175,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1177,37752,1176,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1178,37752,1177,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1179,37752,1178,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1180,37752,1179,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1181,36784,1180,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1182,37752,1181,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1183,37752,1182,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1184,37752,1183,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1185,37752,1184,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1186,36784,1185,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1187,37752,1186,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1188,37752,1187,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1189,37752,1188,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1190,37752,1189,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1191,36784,1190,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1192,36784,1191,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1193,37752,1192,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1194,30976,1193,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1195,37752,1194,30976,0.995,true,true,rw_02,conservative_rls,,,,,
1196,37752,1195,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1197,36784,1196,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1198,37752,1197,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1199,37752,1198,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1200,36784,1199,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1201,34848,1200,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1202,37752,1201,34848,0.995,true,true,rw_02,conservative_rls,,,,,
1203,34848,1202,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1204,36784,1203,34848,0.995,true,true,rw_02,conservative_rls,,,,,
1205,36784,1204,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1206,36784,1205,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1207,37752,1206,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1208,36784,1207,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1209,37752,1208,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1210,36784,1209,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1211,36784,1210,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1212,37752,1211,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1213,37752,1212,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1214,36784,1213,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1215,35816,1214,36784,0.995,true,true,rw_02,conservative_rls,,,,,
1216,37752,1215,35816,0.995,true,true,rw_02,conservative_rls,,,,,
1217,35816,1216,37752,0.995,true,true,rw_02,conservative_rls,,,,,
1218,36784,1217,35816,0.995,true,true,rw_02,conservative_rls,,,,,
1219,32912,,0,0.995,true,true,rw_03,conservative_rls,,,,,
1220,37752,1219,32912,0.995,true,true,rw_03,conservative_rls,,,,,
1221,37752,1220,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1222,37752,1221,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1223,37752,1222,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1224,37752,1223,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1225,36784,1224,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1226,36784,1225,36784,0.995,true,true,rw_03,conservative_rls,,,,,
1227,37752,1226,36784,0.995,true,true,rw_03,conservative_rls,,,,,
1228,37752,1227,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1229,36784,1228,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1230,37752,1229,36784,0.995,true,true,rw_03,conservative_rls,,,,,
1231,36784,1230,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1232,37752,1231,36784,0.995,true,true,rw_03,conservative_rls,,,,,
1233,37752,1232,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1234,37752,1233,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1235,37752,1234,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1236,37752,1235,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1237,37752,1236,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1238,37752,1237,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1239,37752,1238,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1240,37752,1239,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1241,36784,1240,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1242,37752,1241,36784,0.995,true,true,rw_03,conservative_rls,,,,,
1243,36784,1242,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1244,37752,1243,36784,0.995,true,true,rw_03,conservative_rls,,,,,
1245,37752,1244,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1246,29040,1245,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1247,29040,1246,29040,0.995,true,true,rw_03,conservative_rls,,,,,
1248,37752,1247,29040,0.995,true,true,rw_03,conservative_rls,,,,,
1249,37752,1248,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1250,37752,1249,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1251,37752,1250,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1252,37752,1251,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1253,37752,1252,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1254,37752,1253,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1255,37752,1254,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1256,37752,1255,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1257,37752,1256,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1258,37752,1257,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1259,37752,1258,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1260,37752,1259,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1261,37752,1260,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1262,37752,1261,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1263,37752,1262,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1264,37752,1263,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1265,35816,1264,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1266,36784,1265,35816,0.995,true,true,rw_03,conservative_rls,,,,,
1267,37752,1266,36784,0.995,true,true,rw_03,conservative_rls,,,,,
1268,35816,1267,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1269,36784,1268,35816,0.995,true,true,rw_03,conservative_rls,,,,,
1270,37752,1269,36784,0.995,true,true,rw_03,conservative_rls,,,,,
1271,37752,1270,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1272,36784,1271,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1273,37752,1272,36784,0.995,true,true,rw_03,conservative_rls,,,,,
1274,37752,1273,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1275,37752,1274,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1276,37752,1275,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1277,37752,1276,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1278,36784,1277,37752,0.995,true,true,rw_03,conservative_rls,,,,,
1279,36784,,0,0.995,true,true,rw_04,conservative_rls,,,,,
1280,37752,1279,36784,0.995,true,true,rw_04,conservative_rls,,,,,
1281,37752,1280,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1282,37752,1281,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1283,35816,1282,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1284,37752,1283,35816,0.995,true,true,rw_04,conservative_rls,,,,,
1285,37752,1284,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1286,37752,1285,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1287,37752,1286,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1288,37752,1287,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1289,37752,1288,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1290,37752,1289,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1291,37752,1290,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1292,34848,1291,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1293,37752,1292,34848,0.995,true,true,rw_04,conservative_rls,,,,,
1294,36784,1293,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1295,36784,1294,36784,0.995,true,true,rw_04,conservative_rls,,,,,
1296,37752,1295,36784,0.995,true,true,rw_04,conservative_rls,,,,,
1297,37752,1296,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1298,37752,1297,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1299,37752,1298,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1300,37752,1299,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1301,37752,1300,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1302,37752,1301,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1303,37752,1302,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1304,37752,1303,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1305,37752,1304,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1306,37752,1305,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1307,36784,1306,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1308,36784,1307,36784,0.995,true,true,rw_04,conservative_rls,,,,,
1309,37752,1308,36784,0.995,true,true,rw_04,conservative_rls,,,,,
1310,37752,1309,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1311,37752,1310,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1312,37752,1311,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1313,37752,1312,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1314,37752,1313,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1315,37752,1314,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1316,37752,1315,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1317,37752,1316,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1318,37752,1317,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1319,37752,1318,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1320,35816,1319,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1321,37752,1320,35816,0.995,true,true,rw_04,conservative_rls,,,,,
1322,37752,1321,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1323,36784,1322,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1324,37752,1323,36784,0.995,true,true,rw_04,conservative_rls,,,,,
1325,37752,1324,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1326,37752,1325,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1327,37752,1326,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1328,37752,1327,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1329,37752,1328,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1330,35816,1329,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1331,36784,1330,35816,0.995,true,true,rw_04,conservative_rls,,,,,
1332,37752,1331,36784,0.995,true,true,rw_04,conservative_rls,,,,,
1333,37752,1332,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1334,36784,1333,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1335,36784,1334,36784,0.995,true,true,rw_04,conservative_rls,,,,,
1336,37752,1335,36784,0.995,true,true,rw_04,conservative_rls,,,,,
1337,37752,1336,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1338,37752,1337,37752,0.995,true,true,rw_04,conservative_rls,,,,,
1339,37752,,0,0.995,true,true,rw_05,conservative_rls,,,,,
1340,37752,1339,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1341,37752,1340,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1342,37752,1341,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1343,37752,1342,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1344,37752,1343,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1345,37752,1344,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1346,37752,1345,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1347,37752,1346,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1348,37752,1347,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1349,37752,1348,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1350,37752,1349,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1351,37752,1350,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1352,37752,1351,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1353,36784,1352,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1354,37752,1353,36784,0.995,true,true,rw_05,conservative_rls,,,,,
1355,37752,1354,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1356,37752,1355,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1357,37752,1356,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1358,37752,1357,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1359,37752,1358,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1360,37752,1359,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1361,37752,1360,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1362,37752,1361,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1363,37752,1362,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1364,36784,1363,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1365,37752,1364,36784,0.995,true,true,rw_05,conservative_rls,,,,,
1366,37752,1365,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1367,37752,1366,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1368,37752,1367,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1369,34848,1368,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1370,37752,1369,34848,0.995,true,true,rw_05,conservative_rls,,,,,
1371,37752,1370,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1372,36784,1371,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1373,36784,1372,36784,0.995,true,true,rw_05,conservative_rls,,,,,
1374,35816,1373,36784,0.995,true,true,rw_05,conservative_rls,,,,,
1375,37752,1374,35816,0.995,true,true,rw_05,conservative_rls,,,,,
1376,37752,1375,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1377,37752,1376,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1378,36784,1377,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1379,37752,1378,36784,0.995,true,true,rw_05,conservative_rls,,,,,
1380,34848,1379,37752,0.995,true,true,rw_05,conservative_rls,,,,,
1381,34848,1380,34848,0.995,true,true,rw_05,conservative_rls,,,,,
1382,35816,1381,34848,0.995,true,true,rw_05,conservative_rls,,,,,
1383,34848,1382,35816,0.995,true,true,rw_05,conservative_rls,,,,,
1384,36784,1383,34848,0.995,true,true,rw_05,conservative_rls,,,,,
1385,34848,1384,36784,0.995,true,true,rw_05,conservative_rls,,,,,
1386,30976,1385,34848,0.995,true,true,rw_05,conservative_rls,,,,,
1387,30976,1386,30976,0.995,true,true,rw_05,conservative_rls,,,,,
1388,36784,1387,30976,0.995,true,true,rw_05,conservative_rls,,,,,
1389,34848,1388,36784,0.995,true,true,rw_05,conservative_rls,,,,,
1390,33880,1389,34848,0.995,true,true,rw_05,conservative_rls,,,,,
1391,31944,1390,33880,0.995,true,true,rw_05,conservative_rls,,,,,
1392,26136,1391,31944,0.995,true,true,rw_05,conservative_rls,,,,,
1393,30008,1392,26136,0.995,true,true,rw_05,conservative_rls,,,,,
1394,31944,1393,30008,0.995,true,true,rw_05,conservative_rls,,,,,
1395,33880,1394,31944,0.995,true,true,rw_05,conservative_rls,,,,,
1396,35816,1395,33880,0.995,true,true,rw_05,conservative_rls,,,,,
1397,36784,1396,35816,0.995,true,true,rw_05,conservative_rls,,,,,
1398,33880,1397,36784,0.995,true,true,rw_05,conservative_rls,,,,,
1099,37752,,0,0.995,true,true,rw_01,gateway_risk_conservative_rls,2.1952406350727426e-6,0.001440093079839396,0.0,0.07462092556136055,0.0
1100,37752,1099,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,1.4969939052530511e-6,0.00016498028283983088,0.0,0.06272786507121536,0.0
1101,37752,1100,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,2.2449971659730574e-6,0.0003492684406796859,0.0,0.07678475350156286,0.0
1102,37752,1101,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,1.5351252277848233e-6,0.0005261198323516846,0.0,0.0592368819997087,0.0
1103,37752,1102,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,1.7948414655997878e-6,0.00019580271899512407,0.0,0.068331480259606,0.0
1104,37752,1103,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,2.978796970771027e-6,0.004690862511479838,0.0,0.0770280397965278,0.0
1105,37752,1104,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,1.6290080267088436e-6,0.0005306864412790789,0.0,0.07219444882049243,0.0
1106,37752,1105,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,2.4391438398869316e-6,0.011344967508932213,0.0,0.06754971501089271,0.0
1107,37752,1106,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,9.062477439559276e-7,0.00004676545477770255,0.0,0.055318687346555685,0.0
1108,37752,1107,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,2.69792803292239e-6,0.003278285696390385,0.0,0.05573285584996124,0.0
1109,37752,1108,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,8.323208045816801e-7,0.00014891565762840852,0.0,0.04894524522122565,0.0
1110,37752,1109,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,8.082438992823286e-7,0.00006565557535945422,0.0,0.04978446829925464,0.0
1111,37752,1110,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,6.190878208637949e-7,0.00007245498636913129,0.0,0.045305571680228966,0.0
1112,37752,1111,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,9.457670036362449e-7,0.00011808983522968583,0.0,0.053847789189513176,0.0
1113,37752,1112,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,9.333231135721918e-7,0.00014488512103257007,0.0,0.05175239729067866,0.0
1114,37752,1113,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,1.2032700022652408e-6,0.0006777885045581231,0.0,0.05742047439552906,0.0
1115,36784,1114,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,6.71512280030688e-7,0.000042820608651456634,0.0,0.047176496643350545,0.0
1116,37752,1115,36784,0.995,true,true,rw_01,gateway_risk_conservative_rls,1.0266980091339641e-6,0.000055099283882298645,0.0,0.05917599028407812,0.0
1117,37752,1116,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,1.0958551326208153e-6,0.00012507288036407547,0.0,0.06184233789122535,0.0
1118,37752,1117,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,7.915514493231848e-7,0.0000918730333345185,0.0,0.05308163911736477,0.0
1119,37752,1118,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,8.012612158073528e-7,0.00015670214015323477,0.0,0.05271232014197157,0.0
1120,37752,1119,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,7.830347348524585e-7,0.00007147856725772489,0.0,0.04713468509029331,0.0
1121,37752,1120,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,9.842658057668287e-7,0.00011654549816707293,0.0,0.056441229725006294,0.0
1122,37752,1121,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,1.2264269102011771e-6,0.0024709299943374207,0.0,0.05675395498746448,0.0
1123,36784,1122,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,1.3749587270598125e-6,0.0022910697843188405,0.0,0.0591953875509266,0.0
1124,37752,1123,36784,0.995,true,true,rw_01,gateway_risk_conservative_rls,9.097080425846453e-7,0.0003933770506916154,0.0,0.05702295154235423,0.0
1125,37752,1124,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,1.382437350532416e-6,0.001394841280725874,0.0,0.05382722308763592,0.0
1126,37752,1125,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,9.355746403503839e-7,0.00013171354572472527,0.0,0.06983242984719691,0.0
1127,37752,1126,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,7.4453297477409e-7,0.00005686635620517968,0.0,0.06579586736244146,0.0
1128,37752,1127,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,9.115683620249079e-7,0.0003692137145695443,0.0,0.05794005983838894,0.0
1129,37752,1128,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,1.2677583638641297e-6,0.000190330617656722,0.0,0.07887733533595116,0.0
1130,37752,1129,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,7.901772543568132e-7,0.00008584158803982822,0.0,0.05936508986758451,0.0
1131,37752,1130,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,9.050899091199705e-7,0.00018644050850377068,0.0,0.06627377718039433,0.0
1132,37752,1131,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,6.206752372410731e-7,0.00006757568863120584,0.0,0.06064303978705337,0.0
1133,37752,1132,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,6.874463477561554e-7,0.000109054915706466,0.0,0.06328120908945403,0.0
1134,37752,1133,37752,0.995,true,true,rw_01,gateway_risk_conservative_rls,9.905660455407175e-7,0.00035833853414183605,0.0,0.07624099982012748,0.0
